 15889       K0III 6.28282 0.009136662 1.02170 0.014868927 -0.320145822 0.022187143  7.0016 0.0457 142.24558110  0.925944939  0.937939704  0.517626080 0.016830963 1.1824 0.002282542  0.207829000 0.01356580 4837  64 2.560 0.141 -0.081 0.049 1.718027159 0.172211632  66.222854460  1.698590359 11.587893120 0.340760757
 15929    G8/K0III 7.03885 0.010143155 0.96475 0.016037768 -0.298307242 0.013753791  5.3362 0.0287 186.39342330  0.998629291  1.009252138  0.686697077 0.015434796 1.1419 0.001923538  0.394998000 0.01147780 4895  31 2.560 0.067 -0.181 0.027 1.802074526 0.167702381  55.544884240  1.057637499 10.362614640 0.164197052
 16034    G6/G8III 7.30092 0.010143155 0.86020 0.016037768 -0.207907328 0.012826584  4.6622 0.0406 213.19047300  1.842202603  1.874016428  0.657081034 0.021329999 1.0527 0.004024922  0.398890000 0.01893520 5180  24 3.004 0.047 -0.061 0.022 2.626061491 0.070900242  52.520701450  1.203991408  8.998258116 0.132627511
 16307    G8/K0III 5.73545 0.009136662 1.01575 0.014868927 -0.279865399 0.019138153  5.1730 0.0591 192.27116170  2.178557324  2.228156375 -0.684120751 0.026245857 1.1459 0.003162278 -0.987680000 0.02525380 4942  50 2.460 0.111  0.096 0.043 3.725514241 0.138357885 193.016510700  5.774572169 18.951537770 0.476889480
 16346       G8III 6.96530 0.010143155 0.96050 0.016037768 -0.290839632 0.013128061  5.2189 0.0210 190.55690320  0.765596803  0.771687730  0.565176569 0.013378965 1.1376 0.001612452  0.277474000 0.00886230 4916  28 2.550 0.078 -0.207 0.026 1.438689303 0.104278633  61.697167390  1.065139202 10.828332220 0.154763634
 16405       K2III 8.37296 0.013201867 0.98260 0.021720785                           6.9311 0.1518 143.79033480  3.096336226  3.233133082  2.584311525 0.048587746 1.1495 0.001414214  2.325010000 0.04647500                                                                                                              
 16522       G4III 5.28121 0.009123799 0.96135 0.014146819 -0.283184748 0.014201261 11.5131 0.1014  86.65153931  0.760697592  0.774047742  0.592328590 0.021133852 1.1341 0.005053712  0.275464000 0.01967120 4936  32 2.652 0.090 -0.124 0.028 1.964562444 0.135218164  59.750626500  1.401236204 10.569967140 0.184780543
 16733       K0III 6.52419 0.010130770 1.02765 0.015323593 -0.315400010 0.017608775  6.5109 0.0308 152.91222290  0.722722901  0.729496512  0.601978991 0.014421038 1.1742 0.001910497  0.306517000 0.01045630 4848  48 2.660 0.115  0.068 0.034 1.825696652 0.144492220  61.005418040  1.278862209 11.071633190 0.248059251
 16777       G8III 6.91850 0.010130770 0.89250 0.015323593 -0.200887803 0.013929204  4.9587 0.0267 200.50230020  1.074063881  1.085487503  0.407903203 0.015425387 1.0719 0.003580503  0.156492000 0.01163580 5201  28 3.010 0.074  0.054 0.025 2.877275198 0.070810324  65.643819070  1.256591016  9.978744887 0.143756688
 16815       K0III 4.12223 0.009123799 0.98005 0.014146819 -0.338464830 0.012959205 23.0768 0.2359  43.28764821  0.440914817  0.449918393  0.940410043 0.023925880 1.2175 0.004527693  0.548506000 0.02311820 4794  30 2.690 0.069 -0.304 0.023 1.393055066 0.060627433  45.627000050  1.143477155  9.791914340 0.173419193
